[Tue Feb 07 12:34:37.364949 2023] [:error] [pid 1397] [client 192.168.102.162:40650] PHP Parse error:  syntax error, unexpected 'html' (T_STRING) in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:26:34.557862 2023] [:error] [pid 7703] [client 192.168.102.162:40942] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:26:35.316297 2023] [:error] [pid 7715] [client 192.168.102.162:40944] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:26:51.478735 2023] [:error] [pid 7736] [client 192.168.102.162:40946] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:27:20.316522 2023] [:error] [pid 7743] [client 192.168.102.162:40950] PHP Parse error:  syntax error, unexpected 'isset' (T_ISSET), expecting '(' in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:27:38.101281 2023] [:error] [pid 7750] [client 192.168.102.162:40952] PHP Parse error:  syntax error, unexpected 'isset' (T_ISSET), expecting '(' in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:27:39.800285 2023] [:error] [pid 7706] [client 192.168.102.162:40954] PHP Parse error:  syntax error, unexpected 'isset' (T_ISSET), expecting '(' in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:28:31.279508 2023] [:error] [pid 7703] [client 192.168.102.162:40958] PHP Parse error:  syntax error, unexpected 'isset' (T_ISSET), expecting '(' in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:29:35.835429 2023] [:error] [pid 7715] [client 192.168.102.162:40962] PHP Parse error:  syntax error, unexpected 'isset' (T_ISSET), expecting '(' in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3
[Tue Feb 07 13:31:12.858874 2023] [:error] [pid 7750] [client 192.168.102.162:40978] PHP Parse error:  syntax error, unexpected 'OR' (T_LOGICAL_OR) in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 3, referer: http://domains.manager/
[Tue Feb 07 13:37:56.205317 2023] [:error] [pid 7706] [client 192.168.102.162:40992] PHP Parse error:  syntax error, unexpected '}', expecting ',' or ';' in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 9, referer: http://domains.manager/
[Tue Feb 07 13:38:18.711965 2023] [:error] [pid 7703] [client 192.168.102.162:40996] PHP Parse error:  syntax error, unexpected '}', expecting ',' or ';' in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 9, referer: http://domains.manager/
